user_id,signup_month,city_tier,autopay_week1,completed_onboarding,months_active,churn_reason,retained_6m
1519,2025-03,Tier 2,False,True,6,retained,True
1520,2025-03,Tier 1,False,True,6,retained,True
1521,2025-06,Tier 1,False,False,6,retained,True
1522,2025-05,Tier 1,False,True,4,payment_failure,False
1523,2025-02,Tier 2,True,True,6,retained,True
1524,2025-01,Tier 3,False,True,6,retained,True
1525,2025-04,Tier 2,False,True,3,voluntary,False
1526,2025-01,Tier 2,True,True,6,retained,True
1527,2025-02,Tier 2,False,True,4,payment_failure,False
1528,2025-01,Tier 2,False,True,6,retained,True
1529,2025-01,Tier 1,True,True,3,voluntary,False
1530,2025-06,Tier 2,False,True,6,retained,True
1531,2025-01,Tier 2,False,True,6,retained,True
1532,2025-01,Tier 1,True,True,6,retained,True
1533,2025-06,Tier 2,True,True,3,voluntary,False
1534,2025-02,Tier 1,False,False,3,voluntary,False
1535,2025-05,Tier 2,True,True,6,retained,True
1536,2025-01,Tier 1,True,True,5,voluntary,False
1537,2025-01,Tier 2,False,True,6,retained,True
1538,2025-01,Tier 3,False,False,1,voluntary,False
1539,2025-05,Tier 1,False,True,1,voluntary,False
1540,2025-04,Tier 1,False,True,1,voluntary,False
1541,2025-03,Tier 1,False,False,5,voluntary,False
1542,2025-02,Tier 1,False,True,6,retained,True
1543,2025-01,Tier 3,True,True,6,retained,True
1544,2025-04,Tier 1,False,False,6,retained,True
1545,2025-02,Tier 1,True,False,3,voluntary,False
1546,2025-04,Tier 1,False,True,6,retained,True
1547,2025-05,Tier 3,False,True,6,retained,True
1548,2025-06,Tier 1,True,True,6,retained,True
1549,2025-03,Tier 2,False,True,6,retained,True
1550,2025-01,Tier 1,False,True,2,payment_failure,False
1551,2025-02,Tier 1,False,True,6,retained,True
1552,2025-06,Tier 2,True,True,6,voluntary,False
1553,2025-04,Tier 1,False,True,6,retained,True
1554,2025-04,Tier 2,True,False,6,retained,True
1555,2025-03,Tier 1,False,False,1,voluntary,False
1556,2025-01,Tier 2,False,True,5,payment_failure,False
1557,2025-06,Tier 2,True,True,6,retained,True
1558,2025-05,Tier 2,True,True,6,retained,True
1559,2025-06,Tier 1,False,True,6,retained,True
1560,2025-06,Tier 2,False,True,3,voluntary,False
1561,2025-02,Tier 3,True,True,6,retained,True
1562,2025-02,Tier 1,False,True,6,retained,True
1563,2025-02,Tier 1,False,True,6,retained,True
1564,2025-06,Tier 2,True,True,6,retained,True
1565,2025-04,Tier 1,False,False,5,voluntary,False
1566,2025-03,Tier 2,True,True,6,retained,True
1567,2025-06,Tier 2,True,True,6,retained,True
1568,2025-04,Tier 1,False,True,2,payment_failure,False
1569,2025-06,Tier 2,True,False,6,retained,True
1570,2025-06,Tier 2,False,True,6,retained,True
1571,2025-01,Tier 1,False,True,6,retained,True
1572,2025-03,Tier 3,False,True,1,payment_failure,False
1573,2025-05,Tier 1,True,True,6,retained,True
1574,2025-05,Tier 1,True,True,6,retained,True
1575,2025-01,Tier 2,False,False,4,voluntary,False
1576,2025-02,Tier 1,False,True,3,payment_failure,False
1577,2025-04,Tier 2,False,True,3,voluntary,False
1578,2025-05,Tier 1,True,True,6,retained,True
1579,2025-01,Tier 1,True,True,6,retained,True
1580,2025-04,Tier 1,True,True,6,retained,True
1581,2025-02,Tier 2,False,True,6,retained,True
1582,2025-02,Tier 2,True,False,6,retained,True
1583,2025-04,Tier 2,False,True,1,payment_failure,False
1584,2025-03,Tier 3,False,True,6,payment_failure,False
1585,2025-04,Tier 2,True,False,6,retained,True
1586,2025-02,Tier 2,False,True,6,retained,True
1587,2025-05,Tier 2,False,True,3,voluntary,False
1588,2025-01,Tier 3,False,False,6,retained,True
1589,2025-06,Tier 2,True,True,6,retained,True
1590,2025-01,Tier 3,False,True,6,retained,True
1591,2025-05,Tier 1,True,False,2,voluntary,False
1592,2025-03,Tier 1,False,True,4,voluntary,False
1593,2025-03,Tier 2,False,True,6,retained,True
1594,2025-01,Tier 1,True,True,6,retained,True
1595,2025-05,Tier 1,False,True,6,payment_failure,False
1596,2025-01,Tier 3,False,True,6,payment_failure,False
1597,2025-04,Tier 1,True,True,6,retained,True
1598,2025-05,Tier 1,False,True,6,payment_failure,False
1599,2025-06,Tier 1,True,False,6,voluntary,False
1600,2025-05,Tier 1,False,True,6,retained,True
1601,2025-02,Tier 2,False,True,6,retained,True
1602,2025-05,Tier 3,False,True,6,retained,True
1603,2025-05,Tier 3,False,True,6,retained,True
1604,2025-02,Tier 2,False,True,6,retained,True
1605,2025-01,Tier 2,True,True,6,retained,True
1606,2025-06,Tier 1,True,True,6,retained,True
1607,2025-01,Tier 3,True,False,6,voluntary,False
1608,2025-04,Tier 1,False,True,6,retained,True
1609,2025-02,Tier 1,False,True,6,retained,True
1610,2025-01,Tier 3,False,False,6,retained,True
1611,2025-05,Tier 3,True,True,6,retained,True
1612,2025-01,Tier 1,True,True,1,voluntary,False
1613,2025-05,Tier 2,False,True,6,retained,True
1614,2025-05,Tier 1,True,True,6,retained,True
1615,2025-01,Tier 1,False,True,4,payment_failure,False
1616,2025-02,Tier 1,True,False,6,retained,True
1617,2025-05,Tier 1,True,True,6,retained,True
1618,2025-04,Tier 2,False,False,6,retained,True
1619,2025-01,Tier 1,False,True,6,retained,True
1620,2025-06,Tier 2,False,True,6,retained,True
1621,2025-02,Tier 1,False,True,6,retained,True
1622,2025-01,Tier 3,True,True,6,retained,True
1623,2025-06,Tier 2,False,True,6,retained,True
1624,2025-01,Tier 3,False,True,1,voluntary,False
1625,2025-04,Tier 1,False,True,3,voluntary,False
1626,2025-06,Tier 2,False,True,1,voluntary,False
1627,2025-04,Tier 2,True,True,6,retained,True
1628,2025-04,Tier 1,True,True,6,retained,True
1629,2025-03,Tier 1,False,True,5,payment_failure,False
1630,2025-01,Tier 1,False,True,2,payment_failure,False
1631,2025-04,Tier 1,True,True,6,retained,True
1632,2025-06,Tier 1,True,True,6,retained,True
1633,2025-01,Tier 1,False,True,6,retained,True
1634,2025-06,Tier 1,False,True,1,payment_failure,False
1635,2025-03,Tier 2,False,True,6,retained,True
1636,2025-04,Tier 1,True,True,6,retained,True
1637,2025-01,Tier 1,False,False,2,voluntary,False
1638,2025-04,Tier 2,False,True,6,retained,True
1639,2025-02,Tier 1,False,True,6,retained,True
1640,2025-02,Tier 1,True,True,6,retained,True
1641,2025-05,Tier 1,False,True,6,retained,True
1642,2025-01,Tier 1,False,True,6,retained,True
1643,2025-03,Tier 1,False,True,6,voluntary,False
1644,2025-04,Tier 1,False,True,5,voluntary,False
1645,2025-01,Tier 1,False,True,3,payment_failure,False
1646,2025-02,Tier 3,True,True,6,retained,True
1647,2025-03,Tier 3,False,True,1,voluntary,False
1648,2025-04,Tier 1,False,True,4,payment_failure,False
1649,2025-06,Tier 1,True,False,6,retained,True
1650,2025-06,Tier 1,True,False,6,retained,True
1651,2025-02,Tier 2,False,True,4,voluntary,False
1652,2025-01,Tier 2,True,True,6,retained,True
1653,2025-01,Tier 1,False,True,6,payment_failure,False
1654,2025-04,Tier 1,True,True,6,retained,True
1655,2025-01,Tier 1,True,True,6,retained,True
1656,2025-02,Tier 3,True,True,2,voluntary,False
1657,2025-06,Tier 3,False,True,1,voluntary,False
1658,2025-06,Tier 1,False,True,6,retained,True
1659,2025-06,Tier 2,False,True,6,payment_failure,False
1660,2025-02,Tier 1,False,True,6,retained,True
1661,2025-04,Tier 2,True,True,6,retained,True
1662,2025-04,Tier 3,False,False,4,voluntary,False
1663,2025-02,Tier 1,False,True,6,retained,True
1664,2025-04,Tier 1,False,True,6,retained,True
1665,2025-04,Tier 2,True,True,6,retained,True
1666,2025-03,Tier 1,False,True,3,payment_failure,False
1667,2025-05,Tier 2,True,True,5,voluntary,False
1668,2025-05,Tier 1,True,True,6,retained,True
1669,2025-04,Tier 3,True,True,6,retained,True
1670,2025-05,Tier 1,True,True,6,retained,True
1671,2025-05,Tier 1,True,False,6,retained,True
1672,2025-04,Tier 1,False,False,2,voluntary,False
1673,2025-02,Tier 1,True,True,6,retained,True
1674,2025-05,Tier 1,False,True,2,payment_failure,False
1675,2025-05,Tier 2,False,True,6,retained,True
1676,2025-06,Tier 1,False,False,3,voluntary,False
1677,2025-01,Tier 1,False,True,6,retained,True
1678,2025-03,Tier 1,False,True,6,retained,True
1679,2025-06,Tier 1,True,False,6,retained,True
1680,2025-04,Tier 3,True,True,6,retained,True
1681,2025-06,Tier 3,False,True,6,retained,True
1682,2025-01,Tier 1,False,True,4,voluntary,False
1683,2025-01,Tier 2,False,True,6,retained,True
1684,2025-05,Tier 2,False,True,6,retained,True
1685,2025-03,Tier 3,False,True,1,payment_failure,False
1686,2025-04,Tier 1,False,True,6,retained,True
1687,2025-03,Tier 1,False,False,3,voluntary,False
1688,2025-03,Tier 1,False,True,6,retained,True
1689,2025-06,Tier 3,False,True,5,voluntary,False
1690,2025-01,Tier 2,False,True,2,payment_failure,False
1691,2025-05,Tier 1,False,True,6,retained,True
1692,2025-06,Tier 1,False,True,6,retained,True
1693,2025-04,Tier 2,True,True,6,retained,True
1694,2025-03,Tier 3,True,True,6,retained,True
1695,2025-01,Tier 1,False,False,2,payment_failure,False
1696,2025-05,Tier 2,True,True,6,retained,True
1697,2025-03,Tier 1,False,True,1,payment_failure,False
1698,2025-01,Tier 1,False,True,3,voluntary,False
1699,2025-03,Tier 2,False,True,6,retained,True
1700,2025-06,Tier 2,False,False,6,retained,True
1701,2025-02,Tier 3,False,True,6,retained,True
1702,2025-02,Tier 1,True,True,6,retained,True
1703,2025-05,Tier 1,True,True,6,retained,True
1704,2025-02,Tier 1,False,True,2,voluntary,False
1705,2025-06,Tier 1,True,True,6,retained,True
1706,2025-06,Tier 1,False,True,6,retained,True
1707,2025-06,Tier 1,False,True,6,retained,True
1708,2025-06,Tier 1,False,True,6,retained,True
1709,2025-02,Tier 1,False,True,2,voluntary,False
1710,2025-02,Tier 1,False,True,3,voluntary,False
1711,2025-03,Tier 2,False,True,3,payment_failure,False
1712,2025-03,Tier 1,True,True,6,retained,True
1713,2025-06,Tier 2,False,True,1,voluntary,False
1714,2025-05,Tier 3,True,True,6,retained,True
1715,2025-04,Tier 2,False,True,4,voluntary,False
1716,2025-06,Tier 1,True,True,6,retained,True
1717,2025-04,Tier 1,False,True,1,payment_failure,False
1718,2025-03,Tier 2,False,True,6,retained,True
1719,2025-03,Tier 2,True,True,6,retained,True
1720,2025-04,Tier 1,False,True,6,retained,True
1721,2025-01,Tier 1,True,True,6,retained,True
1722,2025-05,Tier 2,True,True,6,retained,True
1723,2025-04,Tier 1,True,True,6,retained,True
1724,2025-05,Tier 2,True,True,6,retained,True
1725,2025-04,Tier 1,False,True,6,payment_failure,False
1726,2025-05,Tier 1,False,True,6,retained,True
1727,2025-06,Tier 2,False,False,6,retained,True
1728,2025-04,Tier 1,False,True,2,payment_failure,False
1729,2025-03,Tier 2,False,False,6,retained,True
1730,2025-01,Tier 1,False,True,6,retained,True
1731,2025-05,Tier 1,False,True,6,retained,True
1732,2025-06,Tier 3,True,True,6,retained,True
1733,2025-05,Tier 1,False,True,6,retained,True
1734,2025-06,Tier 1,False,True,6,retained,True
1735,2025-06,Tier 3,True,True,6,retained,True
1736,2025-05,Tier 2,False,False,6,retained,True
1737,2025-04,Tier 2,True,True,6,retained,True
1738,2025-01,Tier 1,True,False,6,retained,True
1739,2025-01,Tier 1,False,False,6,retained,True
1740,2025-02,Tier 2,True,True,1,payment_failure,False
1741,2025-03,Tier 1,False,True,1,voluntary,False
1742,2025-05,Tier 1,False,True,6,retained,True
1743,2025-03,Tier 2,True,False,6,retained,True
1744,2025-01,Tier 1,False,True,2,payment_failure,False
1745,2025-02,Tier 1,False,True,6,retained,True
1746,2025-06,Tier 1,False,True,6,retained,True
1747,2025-06,Tier 1,False,True,2,payment_failure,False
1748,2025-03,Tier 2,False,False,6,retained,True
1749,2025-05,Tier 3,True,True,3,voluntary,False
1750,2025-05,Tier 1,True,True,6,retained,True
1751,2025-06,Tier 1,True,True,6,retained,True
1752,2025-06,Tier 2,True,True,6,retained,True
1753,2025-04,Tier 1,False,True,6,retained,True
1754,2025-03,Tier 1,True,True,6,retained,True
1755,2025-04,Tier 3,False,True,6,retained,True
1756,2025-02,Tier 2,False,True,6,retained,True
1757,2025-03,Tier 1,False,True,6,retained,True
1758,2025-04,Tier 3,False,True,4,payment_failure,False
1759,2025-04,Tier 1,False,True,6,retained,True
1760,2025-04,Tier 3,False,False,6,retained,True
1761,2025-03,Tier 2,True,False,6,retained,True
1762,2025-03,Tier 2,False,True,4,voluntary,False
1763,2025-01,Tier 3,True,True,2,voluntary,False
1764,2025-04,Tier 2,False,True,5,voluntary,False
1765,2025-04,Tier 1,False,False,4,voluntary,False
1766,2025-06,Tier 1,True,False,6,retained,True
1767,2025-04,Tier 2,True,True,6,retained,True
1768,2025-03,Tier 2,True,True,6,retained,True
1769,2025-01,Tier 1,False,True,2,payment_failure,False
1770,2025-02,Tier 2,False,True,6,retained,True
1771,2025-03,Tier 2,True,False,2,voluntary,False
1772,2025-03,Tier 1,True,False,6,voluntary,False
1773,2025-03,Tier 1,True,False,2,voluntary,False
1774,2025-03,Tier 1,False,True,6,retained,True
1775,2025-05,Tier 1,True,True,5,voluntary,False
1776,2025-01,Tier 1,True,False,6,retained,True
1777,2025-02,Tier 1,False,True,4,payment_failure,False
1778,2025-01,Tier 1,False,True,3,voluntary,False
1779,2025-02,Tier 1,False,True,6,retained,True
1780,2025-05,Tier 2,False,True,6,payment_failure,False
1781,2025-01,Tier 1,False,True,3,payment_failure,False
1782,2025-03,Tier 3,False,False,1,voluntary,False
1783,2025-01,Tier 3,True,True,3,voluntary,False
1784,2025-06,Tier 2,True,True,6,retained,True
1785,2025-05,Tier 3,False,True,6,retained,True
1786,2025-02,Tier 3,False,True,6,retained,True
1787,2025-02,Tier 1,False,True,6,retained,True
1788,2025-01,Tier 2,True,True,6,retained,True
1789,2025-03,Tier 1,True,True,6,retained,True
1790,2025-05,Tier 2,True,True,2,voluntary,False
1791,2025-04,Tier 1,False,True,6,retained,True
1792,2025-06,Tier 1,False,True,1,voluntary,False
1793,2025-03,Tier 1,False,True,3,payment_failure,False
1794,2025-02,Tier 3,False,True,6,retained,True
1795,2025-03,Tier 1,True,True,6,retained,True
1796,2025-02,Tier 1,False,True,6,retained,True
1797,2025-06,Tier 1,True,True,6,retained,True
1798,2025-02,Tier 1,True,True,5,voluntary,False
1799,2025-03,Tier 2,False,True,5,payment_failure,False
1800,2025-04,Tier 2,False,True,3,payment_failure,False
1801,2025-01,Tier 1,True,True,6,retained,True
1802,2025-03,Tier 1,True,True,6,retained,True
1803,2025-03,Tier 1,False,True,6,retained,True
1804,2025-02,Tier 1,True,True,6,retained,True
1805,2025-01,Tier 2,False,True,1,voluntary,False
1806,2025-01,Tier 2,False,False,6,retained,True
1807,2025-01,Tier 1,True,True,1,voluntary,False
1808,2025-03,Tier 2,True,True,6,retained,True
1809,2025-01,Tier 1,True,True,6,retained,True
1810,2025-06,Tier 2,False,True,6,payment_failure,False
1811,2025-02,Tier 2,True,False,6,retained,True
1812,2025-04,Tier 2,False,False,1,voluntary,False
1813,2025-05,Tier 2,True,False,6,retained,True
1814,2025-03,Tier 3,False,True,3,voluntary,False
1815,2025-06,Tier 1,True,False,6,retained,True
1816,2025-01,Tier 1,True,True,6,retained,True
1817,2025-02,Tier 1,False,False,3,payment_failure,False
1818,2025-02,Tier 2,False,True,3,voluntary,False
1819,2025-01,Tier 2,True,False,6,retained,True
1820,2025-02,Tier 2,True,True,6,retained,True
1821,2025-02,Tier 2,False,True,1,payment_failure,False
1822,2025-05,Tier 1,True,False,6,voluntary,False
1823,2025-02,Tier 2,True,True,3,voluntary,False
1824,2025-06,Tier 2,True,False,6,retained,True
1825,2025-05,Tier 1,True,True,6,retained,True
1826,2025-06,Tier 1,False,True,6,retained,True
1827,2025-01,Tier 1,False,True,6,retained,True
1828,2025-06,Tier 1,False,True,6,retained,True
1829,2025-04,Tier 2,False,True,2,voluntary,False
1830,2025-06,Tier 3,True,True,6,retained,True
1831,2025-03,Tier 2,False,True,5,payment_failure,False
1832,2025-06,Tier 1,True,True,6,retained,True
1833,2025-04,Tier 2,True,True,6,retained,True
1834,2025-01,Tier 2,False,False,1,voluntary,False
1835,2025-03,Tier 1,True,False,6,retained,True
1836,2025-01,Tier 2,True,True,6,retained,True
1837,2025-06,Tier 1,True,True,2,voluntary,False
1838,2025-02,Tier 1,False,True,2,voluntary,False
1839,2025-02,Tier 1,True,True,2,voluntary,False
1840,2025-04,Tier 1,False,False,6,retained,True
1841,2025-03,Tier 3,False,True,6,retained,True
1842,2025-01,Tier 1,False,True,6,retained,True
1843,2025-05,Tier 1,True,True,6,retained,True
1844,2025-06,Tier 1,False,True,6,retained,True
1845,2025-05,Tier 1,True,True,6,retained,True
1846,2025-04,Tier 1,False,True,6,retained,True
1847,2025-03,Tier 1,False,True,6,retained,True
1848,2025-04,Tier 2,True,True,6,retained,True
1849,2025-04,Tier 1,False,True,6,retained,True
1850,2025-01,Tier 2,False,True,3,voluntary,False
1851,2025-01,Tier 1,False,True,6,retained,True
1852,2025-02,Tier 2,True,True,6,retained,True
1853,2025-03,Tier 2,False,True,6,retained,True
1854,2025-01,Tier 1,False,True,4,payment_failure,False
1855,2025-01,Tier 1,False,True,1,payment_failure,False
1856,2025-06,Tier 3,True,True,6,retained,True
1857,2025-03,Tier 1,False,True,6,retained,True
1858,2025-04,Tier 2,False,True,2,payment_failure,False
1859,2025-04,Tier 1,False,True,6,retained,True
1860,2025-05,Tier 1,False,True,6,retained,True
1861,2025-05,Tier 2,True,True,6,retained,True
1862,2025-02,Tier 3,False,False,6,payment_failure,False
1863,2025-06,Tier 1,True,True,6,retained,True
1864,2025-03,Tier 2,True,True,6,retained,True
1865,2025-06,Tier 2,False,False,6,retained,True
1866,2025-03,Tier 1,True,True,6,retained,True
1867,2025-01,Tier 1,True,True,6,retained,True
1868,2025-05,Tier 1,True,True,6,retained,True
1869,2025-01,Tier 1,False,True,6,retained,True
1870,2025-05,Tier 2,False,True,6,retained,True
1871,2025-01,Tier 1,False,False,4,voluntary,False
1872,2025-02,Tier 1,True,True,6,retained,True
1873,2025-04,Tier 2,False,True,6,retained,True
1874,2025-06,Tier 2,True,False,6,voluntary,False
1875,2025-03,Tier 2,False,True,4,payment_failure,False
1876,2025-01,Tier 2,False,True,2,voluntary,False
1877,2025-02,Tier 1,True,True,6,retained,True
1878,2025-06,Tier 2,False,True,6,voluntary,False
1879,2025-05,Tier 1,True,True,6,retained,True
1880,2025-01,Tier 1,False,True,6,retained,True
1881,2025-03,Tier 1,True,True,6,retained,True
1882,2025-02,Tier 2,False,True,2,payment_failure,False
1883,2025-02,Tier 2,False,True,4,payment_failure,False
1884,2025-06,Tier 1,False,True,6,retained,True
1885,2025-04,Tier 3,False,True,5,voluntary,False
1886,2025-02,Tier 2,True,True,6,retained,True
1887,2025-04,Tier 1,False,True,6,retained,True
1888,2025-03,Tier 2,False,False,1,payment_failure,False
1889,2025-01,Tier 1,True,True,6,retained,True
1890,2025-03,Tier 3,True,True,6,retained,True
1891,2025-02,Tier 1,True,True,5,payment_failure,False
1892,2025-02,Tier 1,True,True,4,payment_failure,False
1893,2025-06,Tier 1,False,True,6,retained,True
1894,2025-05,Tier 1,False,True,4,payment_failure,False
1895,2025-01,Tier 2,False,True,2,voluntary,False
1896,2025-06,Tier 1,False,True,6,retained,True
1897,2025-04,Tier 1,True,True,6,retained,True
1898,2025-06,Tier 2,False,False,5,payment_failure,False
1899,2025-05,Tier 3,True,False,1,voluntary,False
1900,2025-03,Tier 2,True,True,6,retained,True
1901,2025-04,Tier 1,True,True,6,retained,True
1902,2025-04,Tier 1,True,True,6,retained,True
1903,2025-05,Tier 1,True,True,4,voluntary,False
1904,2025-02,Tier 3,False,False,2,voluntary,False
1905,2025-02,Tier 2,True,True,6,retained,True
1906,2025-02,Tier 2,True,True,1,voluntary,False
1907,2025-02,Tier 3,False,True,6,retained,True
1908,2025-01,Tier 1,True,False,6,retained,True
1909,2025-01,Tier 2,False,True,6,retained,True
1910,2025-06,Tier 1,False,True,6,retained,True
1911,2025-01,Tier 1,False,True,1,voluntary,False
1912,2025-06,Tier 1,False,True,5,payment_failure,False
1913,2025-01,Tier 1,False,True,6,retained,True
1914,2025-05,Tier 3,False,True,6,retained,True
1915,2025-02,Tier 1,False,True,6,retained,True
1916,2025-04,Tier 2,False,True,6,retained,True
1917,2025-02,Tier 2,True,True,6,retained,True
1918,2025-03,Tier 2,False,True,6,retained,True
1919,2025-03,Tier 3,False,True,3,payment_failure,False
1920,2025-04,Tier 1,True,True,6,retained,True
1921,2025-03,Tier 1,False,True,6,retained,True
1922,2025-04,Tier 1,False,True,6,retained,True
1923,2025-05,Tier 1,False,True,6,retained,True
1924,2025-03,Tier 3,True,True,6,retained,True
1925,2025-03,Tier 1,True,True,6,retained,True
1926,2025-01,Tier 1,True,False,4,voluntary,False
1927,2025-03,Tier 1,False,False,6,retained,True
1928,2025-01,Tier 1,False,True,5,voluntary,False
1929,2025-02,Tier 2,False,True,6,retained,True
1930,2025-06,Tier 1,True,True,3,voluntary,False
1931,2025-01,Tier 2,True,False,6,retained,True
1932,2025-03,Tier 2,False,True,6,retained,True
1933,2025-06,Tier 2,False,True,6,retained,True
1934,2025-06,Tier 1,False,True,1,voluntary,False
1935,2025-01,Tier 2,True,True,6,retained,True
1936,2025-01,Tier 1,True,True,6,retained,True
1937,2025-03,Tier 1,False,True,6,retained,True
1938,2025-04,Tier 2,False,True,2,payment_failure,False
1939,2025-06,Tier 2,True,False,6,retained,True
1940,2025-02,Tier 1,False,True,6,retained,True
1941,2025-01,Tier 3,False,False,6,retained,True
1942,2025-02,Tier 1,False,True,6,retained,True
1943,2025-06,Tier 2,False,True,6,retained,True
1944,2025-01,Tier 3,False,False,2,voluntary,False
1945,2025-03,Tier 2,False,False,6,retained,True
1946,2025-01,Tier 2,False,False,4,payment_failure,False
1947,2025-01,Tier 2,False,False,6,retained,True
1948,2025-06,Tier 2,False,True,6,retained,True
1949,2025-01,Tier 2,False,True,2,voluntary,False
1950,2025-02,Tier 2,True,True,6,retained,True
1951,2025-06,Tier 1,True,False,6,retained,True
1952,2025-04,Tier 2,False,False,4,voluntary,False
1953,2025-01,Tier 1,True,False,6,retained,True
1954,2025-03,Tier 3,False,False,6,voluntary,False
1955,2025-06,Tier 1,False,True,5,voluntary,False
1956,2025-03,Tier 1,False,True,4,payment_failure,False
1957,2025-04,Tier 3,False,True,6,retained,True
1958,2025-04,Tier 1,False,True,6,retained,True
1959,2025-04,Tier 1,False,True,6,retained,True
1960,2025-02,Tier 2,False,True,5,payment_failure,False
1961,2025-06,Tier 1,True,False,6,retained,True
1962,2025-06,Tier 1,True,True,6,payment_failure,False
1963,2025-01,Tier 1,False,True,6,retained,True
1964,2025-05,Tier 1,False,False,1,payment_failure,False
1965,2025-05,Tier 1,False,True,6,retained,True
1966,2025-05,Tier 1,True,True,6,retained,True
1967,2025-03,Tier 1,False,True,2,payment_failure,False
1968,2025-03,Tier 1,False,True,5,voluntary,False
1969,2025-06,Tier 1,False,True,6,retained,True
1970,2025-01,Tier 2,True,True,6,retained,True
1971,2025-05,Tier 2,False,True,2,payment_failure,False
1972,2025-06,Tier 1,False,False,3,payment_failure,False
1973,2025-05,Tier 1,False,False,6,retained,True
1974,2025-03,Tier 3,True,True,6,retained,True
1975,2025-04,Tier 2,False,False,6,retained,True
1976,2025-01,Tier 1,True,True,6,retained,True
1977,2025-06,Tier 1,False,True,6,retained,True
1978,2025-03,Tier 1,True,True,6,retained,True
1979,2025-01,Tier 2,False,False,6,retained,True
1980,2025-05,Tier 3,False,False,3,voluntary,False
1981,2025-04,Tier 3,True,False,6,retained,True
1982,2025-04,Tier 1,True,True,6,retained,True
1983,2025-01,Tier 1,True,True,6,retained,True
1984,2025-05,Tier 1,True,True,6,retained,True
1985,2025-04,Tier 1,False,True,6,retained,True
1986,2025-05,Tier 1,True,True,6,retained,True
1987,2025-05,Tier 2,True,True,6,voluntary,False
1988,2025-02,Tier 1,False,True,1,voluntary,False
1989,2025-02,Tier 3,True,True,6,retained,True
1990,2025-06,Tier 1,False,True,6,retained,True
1991,2025-04,Tier 1,False,True,6,retained,True
1992,2025-03,Tier 3,False,True,4,payment_failure,False
1993,2025-02,Tier 2,False,True,6,retained,True
1994,2025-04,Tier 1,True,True,6,retained,True
1995,2025-05,Tier 2,False,True,2,voluntary,False
1996,2025-01,Tier 1,False,True,6,retained,True
1997,2025-04,Tier 1,True,False,5,voluntary,False
1998,2025-06,Tier 1,False,True,6,retained,True
1999,2025-02,Tier 1,False,True,3,voluntary,False
2000,2025-02,Tier 2,False,True,6,retained,True
2001,2025-06,Tier 1,False,True,6,retained,True
2002,2025-01,Tier 2,True,True,3,voluntary,False
2003,2025-03,Tier 2,False,True,6,voluntary,False
2004,2025-03,Tier 1,False,False,4,payment_failure,False
2005,2025-05,Tier 1,False,True,6,retained,True
2006,2025-01,Tier 1,True,True,6,retained,True
2007,2025-03,Tier 2,False,True,6,voluntary,False
2008,2025-01,Tier 2,False,True,2,payment_failure,False
2009,2025-05,Tier 2,True,True,6,retained,True
2010,2025-04,Tier 1,False,True,2,voluntary,False
2011,2025-03,Tier 1,False,True,6,retained,True
2012,2025-03,Tier 2,False,True,6,retained,True
2013,2025-01,Tier 1,False,False,6,retained,True
2014,2025-06,Tier 2,True,True,6,retained,True
2015,2025-04,Tier 1,False,False,6,retained,True
2016,2025-02,Tier 1,False,True,6,retained,True
2017,2025-03,Tier 2,False,True,3,payment_failure,False
2018,2025-05,Tier 1,True,True,6,retained,True
2019,2025-05,Tier 2,True,True,6,retained,True
2020,2025-03,Tier 1,False,True,6,retained,True
2021,2025-02,Tier 3,True,True,6,retained,True
2022,2025-04,Tier 2,False,True,6,retained,True
2023,2025-04,Tier 3,False,True,6,retained,True
2024,2025-04,Tier 2,False,True,3,payment_failure,False
2025,2025-01,Tier 2,True,True,2,voluntary,False
2026,2025-03,Tier 2,False,True,1,payment_failure,False
2027,2025-04,Tier 1,True,False,3,voluntary,False
2028,2025-06,Tier 1,False,True,6,retained,True
2029,2025-04,Tier 2,False,True,3,payment_failure,False
2030,2025-03,Tier 1,False,False,6,retained,True
2031,2025-04,Tier 1,True,True,2,voluntary,False
2032,2025-02,Tier 3,True,True,4,voluntary,False
2033,2025-01,Tier 1,False,True,6,retained,True
2034,2025-05,Tier 2,False,True,1,payment_failure,False
2035,2025-06,Tier 2,False,True,5,payment_failure,False
2036,2025-06,Tier 1,False,True,6,retained,True
2037,2025-04,Tier 3,False,False,4,voluntary,False
2038,2025-01,Tier 1,False,True,6,retained,True
2039,2025-06,Tier 3,False,True,3,payment_failure,False
2040,2025-03,Tier 2,False,True,6,retained,True
2041,2025-02,Tier 1,False,True,1,payment_failure,False
2042,2025-06,Tier 1,True,True,2,voluntary,False
2043,2025-05,Tier 1,False,True,1,voluntary,False
2044,2025-05,Tier 1,True,True,6,retained,True
2045,2025-02,Tier 1,False,True,6,retained,True
2046,2025-06,Tier 3,False,False,6,retained,True
2047,2025-03,Tier 1,False,True,6,retained,True
2048,2025-04,Tier 2,True,False,6,retained,True
2049,2025-05,Tier 1,True,True,6,retained,True
2050,2025-04,Tier 3,True,True,6,retained,True
2051,2025-02,Tier 1,True,True,6,retained,True
2052,2025-02,Tier 1,True,True,3,voluntary,False
2053,2025-03,Tier 2,False,True,1,payment_failure,False
2054,2025-06,Tier 1,True,True,6,retained,True
2055,2025-05,Tier 2,True,True,6,retained,True
2056,2025-03,Tier 1,False,True,5,voluntary,False
2057,2025-05,Tier 2,True,False,6,retained,True
